# timestamp_format: EPOCH_MILLIS
# Created at: Sat Aug 16 19:50:19 2025
 
received_at,protocol,msg_type,source,raw_data
1755366626220,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265779630"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:26.207Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265779630""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":3.2742376774889674},{""path"":""navigation.state"",""value"":""default""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.849405,""latitude"":57.67055333333333}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366626228,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265779630"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:26.216Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265779630""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":3.2742376774889674},{""path"":""navigation.state"",""value"":""default""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.849405,""latitude"":57.67055333333333}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366626279,NMEA0183,TCP:signalk.stupan.se:10114,IIRSA,"$IIRSA,40,A,,*05<0D><0A>"
1755366626287,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""RSA"",""talker"":""II"",""type"":""NMEA0183"",""label"":""VDR_halso""},""timestamp"":""2025-08-16T17:50:26.268Z"",""values"":[{""path"":""steering.rudderAngle"",""value"":0.698131700957136}],""$source"":""VDR_halso.II""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366626300,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:636024932"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:26.288Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""636024932""}},{""path"":""navigation.speedOverGround"",""value"":3.9612232257321063},{""path"":""navigation.courseOverGroundTrue"",""value"":0.980875039844776},{""path"":""navigation.headingTrue"",""value"":0.9773843813399903},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":9.473118333333334,""latitude"":57.70693166666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366626334,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:002300077"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:26.322Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""002300077""}},{""path"":""sensors.ais.class"",""value"":""BASE""},{""path"":""navigation.position"",""value"":{""longitude"":21.533488333333334,""latitude"":63.20865333333333}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366626399,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""values"":[{""path"":""stupan.baga.temp"",""value"":29.4}],""$source"":""Pico_W_Baga"",""timestamp"":""2025-08-16T17:50:26.385Z""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366626460,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""ZDA"",""talker"":""YD"",""type"":""NMEA0183"",""label"":""ydnu""},""timestamp"":""2025-08-16T17:50:26.447Z"",""values"":[{""path"":""navigation.datetime"",""value"":""2025-08-16T17:50:26.219Z""}],""$source"":""ydnu.YD""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366626467,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""ROT"",""talker"":""YD"",""type"":""NMEA0183"",""label"":""ydnu""},""timestamp"":""2025-08-16T17:50:26.448Z"",""values"":[{""path"":""navigation.rateOfTurn"",""value"":0.015097098033198064}],""$source"":""ydnu.YD""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366626482,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:319131300"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:26.468Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""319131300""}},{""path"":"""",""value"":{""name"":""NORDIC TELLUS""}},{""path"":""design.length"",""value"":{""overall"":277}},{""path"":""design.beam"",""value"":48},{""path"":""design.draft"",""value"":{""current"":9.1}},{""path"":""sensors.ais.fromBow"",""value"":227},{""path"":""sensors.ais.fromCenter"",""value"":-4},{""path"":""navigation.destination.commonName"",""value"":""GIBRALTAR FOR ORDER""},{""path"":"""",""value"":{""communication"":{""callsignVhf"":""ZGGV5""}}},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":"""",""value"":{""registrations"":{""imo"":""IMO 9818230""}}},{""path"":""design.aisShipType"",""value"":{""id"":80,""name"":""Tanker""}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366626484,NMEA0183,TCP:signalk.stupan.se:10114,YDZDA,"$YDZDA,175026.22,16,08,2025,,*61<0D><0A>"
1755366626484,NMEA0183,TCP:signalk.stupan.se:10114,YDROT,"$YDROT,51.9,A*06<0D><0A>"
1755366626494,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:319131300"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:26.480Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""319131300""}},{""path"":"""",""value"":{""name"":""NORDIC TELLUS""}},{""path"":""design.length"",""value"":{""overall"":277}},{""path"":""design.beam"",""value"":48},{""path"":""design.draft"",""value"":{""current"":9.1}},{""path"":""sensors.ais.fromBow"",""value"":227},{""path"":""sensors.ais.fromCenter"",""value"":-4},{""path"":""navigation.destination.commonName"",""value"":""GIBRALTAR FOR ORDER""},{""path"":"""",""value"":{""communication"":{""callsignVhf"":""ZGGV5""}}},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":"""",""value"":{""registrations"":{""imo"":""IMO 9818230""}}},{""path"":""design.aisShipType"",""value"":{""id"":80,""name"":""Tanker""}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366626528,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""MWV"",""talker"":""VD"",""type"":""NMEA0183"",""label"":""VDR_halso""},""timestamp"":""2025-08-16T17:50:26.515Z"",""values"":[{""path"":""environment.wind.speedApparent"",""value"":3.773450955940909},{""path"":""environment.wind.angleApparent"",""value"":1.0404780338139914}],""$source"":""VDR_halso.VD""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366626537,NMEA0183,TCP:signalk.stupan.se:10114,VDMWV,"$VDMWV,59.615,R,7.335,N,A*13<0D><0A>"
1755366626594,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265547250"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:26.581Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265547250""}},{""path"":""navigation.speedOverGround"",""value"":6.636335014538204},{""path"":""navigation.courseOverGroundTrue"",""value"":3.401646712913645},{""path"":""navigation.headingTrue"",""value"":3.420845334689966},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.815756666666667,""latitude"":57.631255}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366626624,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:219948000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:26.611Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""219948000""}},{""path"":""navigation.speedOverGround"",""value"":1.1832225219719277},{""path"":""navigation.courseOverGroundTrue"",""value"":3.584906284414893},{""path"":""navigation.headingTrue"",""value"":3.8397243552642477},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.177523333333333,""latitude"":58.11839}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366626640,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:211258420"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:26.627Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""211258420""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""sensors.ais.class"",""value"":""B""},{""path"":""navigation.position"",""value"":{""longitude"":11.529643333333333,""latitude"":58.23708}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366626652,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""GSV"",""talker"":""YD"",""type"":""NMEA0183"",""label"":""ydnu""},""timestamp"":""2025-08-16T17:50:26.637Z"",""values"":[{""path"":""navigation.gnss.satellitesInView"",""value"":{""count"":12,""satellites"":[{""id"":5,""elevation"":0.19198621776321237,""azimuth"":3.5779249674053215,""SNR"":20},{""id"":13,""elevation"":1.134464014055346,""azimuth"":2.687807048684973,""SNR"":37},{""id"":14,""elevation"":0.9948376738639186,""azimuth"":1.5184364495817706,""SNR"":33},{""id"":15,""elevation"":1.1170107215314176,""azimuth"":4.415683008553884,""SNR"":34},{""id"":17,""elevation"":0.31415926543071115,""azimuth"":2.024581932775694,""SNR"":41},{""id"":22,""elevation"":1.0821041364835606,""azimuth"":2.1293016879192646,""SNR"":33},{""id"":23,""elevation"":0.5410520682417803,""azimuth"":5.305800927274233,""SNR"":37},{""id"":24,""elevation"":0.47123889814606673,""azimuth"":4.625122518841025,""SNR"":31},{""id"":30,""elevation"":0.43633231309820997,""azimuth"":1.5184364495817706,""SNR"":21},{""id"":78,""elevation"":0.20943951028714078,""azimuth"":0.8377580411485631,""SNR"":32},{""id"":80,""elevation"":0.9250245037682051,""azimuth"":3.8746309403121044,""SNR"":28},{""id"":79,""elevation"":1.1170107215314176,""azimuth"":0.9599310888160619,""SNR"":28}]}}],""$source"":""ydnu.YD""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366626672,NMEA0183,TCP:signalk.stupan.se:10114,YDGSV,"$YDGSV,3,1,12,05,11,205,20,13,65,154,37,14,57,087,33,15,64,253,34*7A<0D><0A>"
1755366626672,NMEA0183,TCP:signalk.stupan.se:10114,YDGSV,"$YDGSV,3,2,12,17,18,116,41,22,62,122,33,23,31,304,37,24,27,265,31*78<0D><0A>"
1755366626672,NMEA0183,TCP:signalk.stupan.se:10114,YDGSV,"$YDGSV,3,3,12,30,25,087,21,78,12,048,32,80,53,222,28,79,64,055,28*79<0D><0A>"
1755366626673,NMEA0183,TCP:signalk.stupan.se:10114,YDGSA,"$YDGSA,A,3,05,13,14,15,17,22,23,24,30,78,80,79,0.8,1.0,,1*0F<0D><0A>"
1755366626673,NMEA0183,TCP:signalk.stupan.se:10114,YDXDR,"$YDXDR,A,4.19,D,Rolm5!`%#""!*09<0D><0A>"
1755366626679,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265547250"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:26.663Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265547250""}},{""path"":""navigation.speedOverGround"",""value"":6.636335014538204},{""path"":""navigation.courseOverGroundTrue"",""value"":3.401646712913645},{""path"":""navigation.headingTrue"",""value"":3.420845334689966},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.815756666666667,""latitude"":57.631255}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366626704,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265547260"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:26.691Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265547260""}},{""path"":""navigation.speedOverGround"",""value"":0.051444457477040344},{""path"":""navigation.courseOverGroundTrue"",""value"":5.969026043183512},{""path"":""navigation.headingTrue"",""value"":3.4732052122617514},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.79276,""latitude"":57.650843333333334}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366626711,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265547260"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:26.696Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265547260""}},{""path"":""navigation.speedOverGround"",""value"":0.051444457477040344},{""path"":""navigation.courseOverGroundTrue"",""value"":5.969026043183512},{""path"":""navigation.headingTrue"",""value"":3.4732052122617514},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.79276,""latitude"":57.650843333333334}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366626751,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265513810"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:26.738Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265513810""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":5.490805828027875},{""path"":""navigation.headingTrue"",""value"":4.502949471173527},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.658785,""latitude"":57.71084333333334}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366626758,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265513810"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:26.744Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265513810""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":5.490805828027875},{""path"":""navigation.headingTrue"",""value"":4.502949471173527},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.658785,""latitude"":57.71084333333334}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366626767,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:219030955"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:26.751Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""219030955""}},{""path"":""navigation.speedOverGround"",""value"":5.7617792374285175},{""path"":""navigation.courseOverGroundTrue"",""value"":0.9965830031163115},{""path"":""navigation.headingTrue"",""value"":0.9424777962921335},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":9.673283333333334,""latitude"":57.59001666666666}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366626777,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""HDM"",""talker"":""HC"",""type"":""NMEA0183"",""label"":""VDR_halso""},""timestamp"":""2025-08-16T17:50:26.763Z"",""values"":[{""path"":""navigation.headingMagnetic"",""value"":3.6714920686261014}],""$source"":""VDR_halso.HC""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366626782,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266458000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:26.768Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266458000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":0},{""path"":""navigation.headingTrue"",""value"":3.4732052122617514},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.793648333333334,""latitude"":57.598533333333336}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366626793,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266458000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:26.777Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266458000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":0},{""path"":""navigation.headingTrue"",""value"":3.4732052122617514},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.793648333333334,""latitude"":57.598533333333336}}],""$source"":""Gunnar_TCP.AI""}]}
"
